P 2525.090, -668.780, 0.0000, 205, 120, 45, 3, N
P 2525.090, -462.780, 0.0000, 115, 110, 104, 1, S
P 2620.090, -557.780, 0.0000, 115, 110, 104, 1, E
P 2430.090, -557.780, 0.0000, 115, 110, 104, 1, W
L -449.840, -174.780, 0.0000, -435.408, -171.933, 0.0000, 155, 48, 36
L -435.408, -171.933, 0.0000, -423.139, -163.818, 0.0000, 155, 48, 36
L -423.139, -163.818, 0.0000, -414.871, -151.652, 0.0000, 155, 48, 36
L -414.871, -151.652, 0.0000, -411.843, -137.258, 0.0000, 155, 48, 36
L -411.843, -137.258, 0.0000, -414.508, -122.791, 0.0000, 155, 48, 36
L -485.172, 27.209, 0.0000, -487.837, 12.742, 0.0000, 205, 120, 45
L -487.837, 12.742, 0.0000, -484.809, -1.652, 0.0000, 205, 120, 45
L -484.809, -1.652, 0.0000, -476.541, -13.818, 0.0000, 205, 120, 45
L -476.541, -13.818, 0.0000, -464.272, -21.933, 0.0000, 205, 120, 45
L -464.272, -21.933, 0.0000, -449.840, -24.780, 0.0000, 205, 120, 45
L -449.840, -24.780, 0.0000, -435.408, -21.933, 0.0000, 205, 120, 45
L -435.408, -21.933, 0.0000, -423.139, -13.818, 0.0000, 205, 120, 45
L -423.139, -13.818, 0.0000, -414.871, -1.652, 0.0000, 205, 120, 45
L -414.871, -1.652, 0.0000, -411.843, 12.742, 0.0000, 205, 120, 45
L -411.843, 12.742, 0.0000, -414.508, 27.209, 0.0000, 205, 120, 45
L -485.172, 177.209, 0.0000, -487.837, 162.742, 0.0000, 155, 48, 36
L -487.837, 162.742, 0.0000, -484.809, 148.348, 0.0000, 155, 48, 36
L -484.809, 148.348, 0.0000, -476.541, 136.182, 0.0000, 155, 48, 36
L -476.541, 136.182, 0.0000, -464.272, 128.067, 0.0000, 155, 48, 36
L -464.272, 128.067, 0.0000, -449.840, 125.220, 0.0000, 155, 48, 36
L -449.840, 125.220, 0.0000, -435.408, 128.067, 0.0000, 155, 48, 36
L -435.408, 128.067, 0.0000, -423.139, 136.182, 0.0000, 155, 48, 36
L -423.139, 136.182, 0.0000, -414.871, 148.348, 0.0000, 155, 48, 36
L -414.871, 148.348, 0.0000, -411.843, 162.742, 0.0000, 155, 48, 36
L -411.843, 162.742, 0.0000, -414.508, 177.209, 0.0000, 155, 48, 36
L -485.172, 327.209, 0.0000, -487.837, 312.742, 0.0000, 205, 120, 45
L -487.837, 312.742, 0.0000, -484.809, 298.348, 0.0000, 205, 120, 45
L -484.809, 298.348, 0.0000, -476.541, 286.182, 0.0000, 205, 120, 45
L -476.541, 286.182, 0.0000, -464.272, 278.067, 0.0000, 205, 120, 45
L -464.272, 278.067, 0.0000, -449.840, 275.220, 0.0000, 205, 120, 45
L -449.840, 275.220, 0.0000, -435.408, 278.067, 0.0000, 205, 120, 45
L -435.408, 278.067, 0.0000, -423.139, 286.182, 0.0000, 205, 120, 45
L -423.139, 286.182, 0.0000, -414.871, 298.348, 0.0000, 205, 120, 45
L -414.871, 298.348, 0.0000, -411.843, 312.742, 0.0000, 205, 120, 45
L -411.843, 312.742, 0.0000, -414.508, 327.209, 0.0000, 205, 120, 45
L -485.172, 477.209, 0.0000, -487.837, 462.742, 0.0000, 155, 48, 36
L -487.837, 462.742, 0.0000, -484.809, 448.348, 0.0000, 155, 48, 36
L -484.809, 448.348, 0.0000, -476.541, 436.182, 0.0000, 155, 48, 36
L -476.541, 436.182, 0.0000, -464.272, 428.067, 0.0000, 155, 48, 36
L -464.272, 428.067, 0.0000, -449.840, 425.220, 0.0000, 155, 48, 36
L -449.840, 425.220, 0.0000, -435.408, 428.067, 0.0000, 155, 48, 36
L -435.408, 428.067, 0.0000, -423.139, 436.182, 0.0000, 155, 48, 36
L -423.139, 436.182, 0.0000, -414.871, 448.348, 0.0000, 155, 48, 36
L -414.871, 448.348, 0.0000, -411.843, 462.742, 0.0000, 155, 48, 36
L -411.843, 462.742, 0.0000, -414.508, 477.209, 0.0000, 155, 48, 36
L -485.172, 627.209, 0.0000, -487.837, 612.742, 0.0000, 205, 120, 45
L -487.837, 612.742, 0.0000, -484.809, 598.348, 0.0000, 205, 120, 45
L -484.809, 598.348, 0.0000, -476.541, 586.182, 0.0000, 205, 120, 45
L -476.541, 586.182, 0.0000, -464.272, 578.067, 0.0000, 205, 120, 45
L -464.272, 578.067, 0.0000, -449.840, 575.220, 0.0000, 205, 120, 45
L -449.840, 575.220, 0.0000, -435.408, 578.067, 0.0000, 205, 120, 45
L -435.408, 578.067, 0.0000, -423.139, 586.182, 0.0000, 205, 120, 45
L -423.139, 586.182, 0.0000, -414.871, 598.348, 0.0000, 205, 120, 45
L -414.871, 598.348, 0.0000, -411.843, 612.742, 0.0000, 205, 120, 45
L -411.843, 612.742, 0.0000, -414.508, 627.209, 0.0000, 205, 120, 45
L -485.172, 777.209, 0.0000, -487.837, 762.742, 0.0000, 155, 48, 36
L -487.837, 762.742, 0.0000, -484.809, 748.348, 0.0000, 155, 48, 36
L -484.809, 748.348, 0.0000, -476.541, 736.182, 0.0000, 155, 48, 36
L -476.541, 736.182, 0.0000, -464.272, 728.067, 0.0000, 155, 48, 36
L -464.272, 728.067, 0.0000, -449.840, 725.220, 0.0000, 155, 48, 36
L -449.840, 725.220, 0.0000, -435.408, 728.067, 0.0000, 155, 48, 36
L -435.408, 728.067, 0.0000, -423.139, 736.182, 0.0000, 155, 48, 36
L -423.139, 736.182, 0.0000, -414.871, 748.348, 0.0000, 155, 48, 36
L -414.871, 748.348, 0.0000, -411.843, 762.742, 0.0000, 155, 48, 36
L -411.843, 762.742, 0.0000, -414.508, 777.209, 0.0000, 155, 48, 36
L -485.172, 927.209, 0.0000, -487.837, 912.742, 0.0000, 205, 120, 45
L -487.837, 912.742, 0.0000, -484.809, 898.348, 0.0000, 205, 120, 45
L -484.809, 898.348, 0.0000, -476.541, 886.182, 0.0000, 205, 120, 45
L -476.541, 886.182, 0.0000, -464.272, 878.067, 0.0000, 205, 120, 45
L -464.272, 878.067, 0.0000, -449.840, 875.220, 0.0000, 205, 120, 45
L -449.840, 875.220, 0.0000, -435.408, 878.067, 0.0000, 205, 120, 45
L -435.408, 878.067, 0.0000, -423.139, 886.182, 0.0000, 205, 120, 45
L -423.139, 886.182, 0.0000, -414.871, 898.348, 0.0000, 205, 120, 45
L -414.871, 898.348, 0.0000, -411.843, 912.742, 0.0000, 205, 120, 45
L -411.843, 912.742, 0.0000, -414.508, 927.209, 0.0000, 205, 120, 45
L -485.172, 1077.209, 0.0000, -487.837, 1062.742, 0.0000, 155, 48, 36
L -487.837, 1062.742, 0.0000, -484.809, 1048.348, 0.0000, 155, 48, 36
L -484.809, 1048.348, 0.0000, -476.541, 1036.182, 0.0000, 155, 48, 36
L -476.541, 1036.182, 0.0000, -464.272, 1028.067, 0.0000, 155, 48, 36
L -464.272, 1028.067, 0.0000, -449.840, 1025.220, 0.0000, 155, 48, 36
L -449.840, 1025.220, 0.0000, -435.408, 1028.067, 0.0000, 155, 48, 36
L -435.408, 1028.067, 0.0000, -423.139, 1036.182, 0.0000, 155, 48, 36
L -423.139, 1036.182, 0.0000, -414.871, 1048.348, 0.0000, 155, 48, 36
L -414.871, 1048.348, 0.0000, -411.843, 1062.742, 0.0000, 155, 48, 36
L -411.843, 1062.742, 0.0000, -414.508, 1077.209, 0.0000, 155, 48, 36
L -485.172, 1227.209, 0.0000, -487.837, 1212.742, 0.0000, 205, 120, 45
L -487.837, 1212.742, 0.0000, -484.809, 1198.348, 0.0000, 205, 120, 45
L -484.809, 1198.348, 0.0000, -476.541, 1186.182, 0.0000, 205, 120, 45
L -476.541, 1186.182, 0.0000, -464.272, 1178.067, 0.0000, 205, 120, 45
L -464.272, 1178.067, 0.0000, -449.840, 1175.220, 0.0000, 205, 120, 45
L -449.840, 1175.220, 0.0000, -435.408, 1178.067, 0.0000, 205, 120, 45
L -435.408, 1178.067, 0.0000, -423.139, 1186.182, 0.0000, 205, 120, 45
L -423.139, 1186.182, 0.0000, -414.871, 1198.348, 0.0000, 205, 120, 45
L -414.871, 1198.348, 0.0000, -411.843, 1212.742, 0.0000, 205, 120, 45
L -411.843, 1212.742, 0.0000, -414.508, 1227.209, 0.0000, 205, 120, 45
L 2364.421, -600.769, 0.0000, 2367.087, -586.302, 0.0000, 205, 120, 45
L 2367.087, -586.302, 0.0000, 2364.058, -571.908, 0.0000, 205, 120, 45
L 2364.058, -571.908, 0.0000, 2355.790, -559.742, 0.0000, 205, 120, 45
L 2367.087, -436.302, 0.0000, 2364.058, -421.908, 0.0000, 155, 48, 36
L 2364.058, -421.908, 0.0000, 2355.790, -409.742, 0.0000, 155, 48, 36
L 2355.790, -409.742, 0.0000, 2343.521, -401.627, 0.0000, 155, 48, 36
L 2343.521, -401.627, 0.0000, 2329.090, -398.780, 0.0000, 155, 48, 36
L 2329.090, -398.780, 0.0000, 2314.658, -401.627, 0.0000, 155, 48, 36
L 2314.658, -401.627, 0.0000, 2302.389, -409.742, 0.0000, 155, 48, 36
L 2302.389, -409.742, 0.0000, 2294.121, -421.908, 0.0000, 155, 48, 36
L 2294.121, -421.908, 0.0000, 2291.093, -436.302, 0.0000, 155, 48, 36
L 2364.421, -300.769, 0.0000, 2367.087, -286.302, 0.0000, 205, 120, 45
L 2367.087, -286.302, 0.0000, 2364.058, -271.908, 0.0000, 205, 120, 45
L 2364.058, -271.908, 0.0000, 2355.790, -259.742, 0.0000, 205, 120, 45
L 2355.790, -259.742, 0.0000, 2343.521, -251.627, 0.0000, 205, 120, 45
L 2343.521, -251.627, 0.0000, 2329.090, -248.780, 0.0000, 205, 120, 45
L 2329.090, -248.780, 0.0000, 2314.658, -251.627, 0.0000, 205, 120, 45
L 2314.658, -251.627, 0.0000, 2302.389, -259.742, 0.0000, 205, 120, 45
L 2302.389, -259.742, 0.0000, 2294.121, -271.908, 0.0000, 205, 120, 45
L 2294.121, -271.908, 0.0000, 2291.093, -286.302, 0.0000, 205, 120, 45
L 2291.093, -286.302, 0.0000, 2293.758, -300.769, 0.0000, 205, 120, 45
L 2364.421, -150.769, 0.0000, 2367.087, -136.302, 0.0000, 155, 48, 36
L 2367.087, -136.302, 0.0000, 2364.058, -121.908, 0.0000, 155, 48, 36
L 2364.058, -121.908, 0.0000, 2355.790, -109.742, 0.0000, 155, 48, 36
L 2355.790, -109.742, 0.0000, 2343.521, -101.627, 0.0000, 155, 48, 36
L 2343.521, -101.627, 0.0000, 2329.090, -98.780, 0.0000, 155, 48, 36
L 2329.090, -98.780, 0.0000, 2314.658, -101.627, 0.0000, 155, 48, 36
L 2314.658, -101.627, 0.0000, 2302.389, -109.742, 0.0000, 155, 48, 36
L 2302.389, -109.742, 0.0000, 2294.121, -121.908, 0.0000, 155, 48, 36
L 2294.121, -121.908, 0.0000, 2291.093, -136.302, 0.0000, 155, 48, 36
L 2291.093, -136.302, 0.0000, 2293.758, -150.769, 0.0000, 155, 48, 36
L 2364.421, -0.769, 0.0000, 2367.087, 13.698, 0.0000, 205, 120, 45
L 2367.087, 13.698, 0.0000, 2364.058, 28.092, 0.0000, 205, 120, 45
L 2364.058, 28.092, 0.0000, 2355.790, 40.258, 0.0000, 205, 120, 45
L 2355.790, 40.258, 0.0000, 2343.521, 48.373, 0.0000, 205, 120, 45
L 2343.521, 48.373, 0.0000, 2329.090, 51.220, 0.0000, 205, 120, 45
L 2329.090, 51.220, 0.0000, 2314.658, 48.373, 0.0000, 205, 120, 45
L 2314.658, 48.373, 0.0000, 2302.389, 40.258, 0.0000, 205, 120, 45
L 2302.389, 40.258, 0.0000, 2294.121, 28.092, 0.0000, 205, 120, 45
L 2294.121, 28.092, 0.0000, 2291.093, 13.698, 0.0000, 205, 120, 45
L 2291.093, 13.698, 0.0000, 2293.758, -0.769, 0.0000, 205, 120, 45
L 2364.421, 149.231, 0.0000, 2367.087, 163.698, 0.0000, 155, 48, 36
L 2367.087, 163.698, 0.0000, 2364.058, 178.092, 0.0000, 155, 48, 36
L 2364.058, 178.092, 0.0000, 2355.790, 190.258, 0.0000, 155, 48, 36
L 2355.790, 190.258, 0.0000, 2343.521, 198.373, 0.0000, 155, 48, 36
L 2343.521, 198.373, 0.0000, 2329.090, 201.220, 0.0000, 155, 48, 36
L 2329.090, 201.220, 0.0000, 2314.658, 198.373, 0.0000, 155, 48, 36
L 2314.658, 198.373, 0.0000, 2302.389, 190.258, 0.0000, 155, 48, 36
L 2302.389, 190.258, 0.0000, 2294.121, 178.092, 0.0000, 155, 48, 36
L 2294.121, 178.092, 0.0000, 2291.093, 163.698, 0.0000, 155, 48, 36
L 2291.093, 163.698, 0.0000, 2293.758, 149.231, 0.0000, 155, 48, 36
L 2364.421, 299.231, 0.0000, 2367.087, 313.698, 0.0000, 205, 120, 45
L 2367.087, 313.698, 0.0000, 2364.058, 328.092, 0.0000, 205, 120, 45
L 2364.058, 328.092, 0.0000, 2355.790, 340.258, 0.0000, 205, 120, 45
L 2355.790, 340.258, 0.0000, 2343.521, 348.373, 0.0000, 205, 120, 45
L 2343.521, 348.373, 0.0000, 2329.090, 351.220, 0.0000, 205, 120, 45
L 2329.090, 351.220, 0.0000, 2314.658, 348.373, 0.0000, 205, 120, 45
L 2314.658, 348.373, 0.0000, 2302.389, 340.258, 0.0000, 205, 120, 45
L 2302.389, 340.258, 0.0000, 2294.121, 328.092, 0.0000, 205, 120, 45
L 2294.121, 328.092, 0.0000, 2291.093, 313.698, 0.0000, 205, 120, 45
L 2291.093, 313.698, 0.0000, 2293.758, 299.231, 0.0000, 205, 120, 45
L 2364.421, 449.231, 0.0000, 2367.087, 463.698, 0.0000, 155, 48, 36
L 2367.087, 463.698, 0.0000, 2364.058, 478.092, 0.0000, 155, 48, 36
L 2364.058, 478.092, 0.0000, 2355.790, 490.258, 0.0000, 155, 48, 36
L 2355.790, 490.258, 0.0000, 2343.521, 498.373, 0.0000, 155, 48, 36
L 2343.521, 498.373, 0.0000, 2329.090, 501.220, 0.0000, 155, 48, 36
L 2329.090, 501.220, 0.0000, 2314.658, 498.373, 0.0000, 155, 48, 36
L 2314.658, 498.373, 0.0000, 2302.389, 490.258, 0.0000, 155, 48, 36
L 2302.389, 490.258, 0.0000, 2294.121, 478.092, 0.0000, 155, 48, 36
L 2294.121, 478.092, 0.0000, 2291.093, 463.698, 0.0000, 155, 48, 36
L 2291.093, 463.698, 0.0000, 2293.758, 449.231, 0.0000, 155, 48, 36
L 2364.421, 599.231, 0.0000, 2367.087, 613.698, 0.0000, 205, 120, 45
L 2367.087, 613.698, 0.0000, 2364.058, 628.092, 0.0000, 205, 120, 45
L 2364.058, 628.092, 0.0000, 2355.790, 640.258, 0.0000, 205, 120, 45
L 2355.790, 640.258, 0.0000, 2343.521, 648.373, 0.0000, 205, 120, 45
L 2343.521, 648.373, 0.0000, 2329.090, 651.220, 0.0000, 205, 120, 45
L 2329.090, 651.220, 0.0000, 2314.658, 648.373, 0.0000, 205, 120, 45
L 2314.658, 648.373, 0.0000, 2302.389, 640.258, 0.0000, 205, 120, 45
L 2302.389, 640.258, 0.0000, 2294.121, 628.092, 0.0000, 205, 120, 45
L 2294.121, 628.092, 0.0000, 2291.093, 613.698, 0.0000, 205, 120, 45
L 2291.093, 613.698, 0.0000, 2293.758, 599.231, 0.0000, 205, 120, 45
L 2364.421, 749.231, 0.0000, 2367.087, 763.698, 0.0000, 155, 48, 36
L 2367.087, 763.698, 0.0000, 2364.058, 778.092, 0.0000, 155, 48, 36
L 2364.058, 778.092, 0.0000, 2355.790, 790.258, 0.0000, 155, 48, 36
L 2355.790, 790.258, 0.0000, 2343.521, 798.373, 0.0000, 155, 48, 36
L 2343.521, 798.373, 0.0000, 2329.090, 801.220, 0.0000, 155, 48, 36
L 2329.090, 801.220, 0.0000, 2314.658, 798.373, 0.0000, 155, 48, 36
L 2314.658, 798.373, 0.0000, 2302.389, 790.258, 0.0000, 155, 48, 36
L 2302.389, 790.258, 0.0000, 2294.121, 778.092, 0.0000, 155, 48, 36
L 2294.121, 778.092, 0.0000, 2291.093, 763.698, 0.0000, 155, 48, 36
L 2291.093, 763.698, 0.0000, 2293.758, 749.231, 0.0000, 155, 48, 36
L 2364.421, 899.231, 0.0000, 2367.087, 913.698, 0.0000, 205, 120, 45
L 2367.087, 913.698, 0.0000, 2364.058, 928.092, 0.0000, 205, 120, 45
L 2364.058, 928.092, 0.0000, 2355.790, 940.258, 0.0000, 205, 120, 45
L 2355.790, 940.258, 0.0000, 2343.521, 948.373, 0.0000, 205, 120, 45
L 2343.521, 948.373, 0.0000, 2329.090, 951.220, 0.0000, 205, 120, 45
L 2329.090, 951.220, 0.0000, 2314.658, 948.373, 0.0000, 205, 120, 45
L 2314.658, 948.373, 0.0000, 2302.389, 940.258, 0.0000, 205, 120, 45
L 2302.389, 940.258, 0.0000, 2294.121, 928.092, 0.0000, 205, 120, 45
L 2294.121, 928.092, 0.0000, 2291.093, 913.698, 0.0000, 205, 120, 45
L 2291.093, 913.698, 0.0000, 2293.758, 899.231, 0.0000, 205, 120, 45
L 2364.421, 1049.231, 0.0000, 2367.087, 1063.698, 0.0000, 155, 48, 36
L 2367.087, 1063.698, 0.0000, 2364.058, 1078.092, 0.0000, 155, 48, 36
L 2364.058, 1078.092, 0.0000, 2355.790, 1090.258, 0.0000, 155, 48, 36
L 2355.790, 1090.258, 0.0000, 2343.521, 1098.373, 0.0000, 155, 48, 36
L 2343.521, 1098.373, 0.0000, 2329.090, 1101.220, 0.0000, 155, 48, 36
L 2329.090, 1101.220, 0.0000, 2314.658, 1098.373, 0.0000, 155, 48, 36
L 2314.658, 1098.373, 0.0000, 2302.389, 1090.258, 0.0000, 155, 48, 36
L 2302.389, 1090.258, 0.0000, 2294.121, 1078.092, 0.0000, 155, 48, 36
L 2294.121, 1078.092, 0.0000, 2291.093, 1063.698, 0.0000, 155, 48, 36
L 2291.093, 1063.698, 0.0000, 2293.758, 1049.231, 0.0000, 155, 48, 36
L 2364.421, 1199.231, 0.0000, 2367.087, 1213.698, 0.0000, 205, 120, 45
L 2367.087, 1213.698, 0.0000, 2364.058, 1228.092, 0.0000, 205, 120, 45
L 2364.058, 1228.092, 0.0000, 2355.790, 1240.258, 0.0000, 205, 120, 45
L 2355.790, 1240.258, 0.0000, 2343.521, 1248.373, 0.0000, 205, 120, 45
L 2343.521, 1248.373, 0.0000, 2329.090, 1251.220, 0.0000, 205, 120, 45
L 2329.090, 1251.220, 0.0000, 2314.658, 1248.373, 0.0000, 205, 120, 45
L 2314.658, 1248.373, 0.0000, 2302.389, 1240.258, 0.0000, 205, 120, 45
L 2302.389, 1240.258, 0.0000, 2294.121, 1228.092, 0.0000, 205, 120, 45
L 2294.121, 1228.092, 0.0000, 2291.093, 1213.698, 0.0000, 205, 120, 45
L 2291.093, 1213.698, 0.0000, 2293.758, 1199.231, 0.0000, 205, 120, 45
L -415.840, -811.780, 0.0000, -449.840, -777.780, 0.0000, 205, 120, 45
L -449.840, -777.780, 0.0000, -483.840, -811.780, 0.0000, 205, 120, 45
L -483.840, -811.780, 0.0000, -449.840, -845.780, 0.0000, 205, 120, 45
L -449.840, -845.780, 0.0000, -415.840, -811.780, 0.0000, 205, 120, 45
L 2363.090, -811.780, 0.0000, 2329.090, -777.780, 0.0000, 205, 120, 45
L 2329.090, -777.780, 0.0000, 2295.090, -811.780, 0.0000, 205, 120, 45
L 2295.090, -811.780, 0.0000, 2329.090, -845.780, 0.0000, 205, 120, 45
L 2329.090, -845.780, 0.0000, 2363.090, -811.780, 0.0000, 205, 120, 45
L -415.840, 1343.470, 0.0000, -449.840, 1377.470, 0.0000, 205, 120, 45
L -449.840, 1377.470, 0.0000, -483.840, 1343.470, 0.0000, 205, 120, 45
L -483.840, 1343.470, 0.0000, -449.840, 1309.470, 0.0000, 205, 120, 45
L -449.840, 1309.470, 0.0000, -415.840, 1343.470, 0.0000, 205, 120, 45
L -425.798, 1367.512, 0.0000, -473.882, 1367.512, 0.0000, 155, 48, 36
L -473.882, 1367.512, 0.0000, -473.882, 1319.428, 0.0000, 155, 48, 36
L -473.882, 1319.428, 0.0000, -425.798, 1319.428, 0.0000, 155, 48, 36
L -425.798, 1319.428, 0.0000, -425.798, 1367.512, 0.0000, 155, 48, 36
L -437.275, 1348.674, 0.0000, -455.044, 1356.035, 0.0000, 115, 110, 104
L -455.044, 1356.035, 0.0000, -462.405, 1338.266, 0.0000, 115, 110, 104
L -462.405, 1338.266, 0.0000, -444.636, 1330.905, 0.0000, 115, 110, 104
L -444.636, 1330.905, 0.0000, -437.275, 1348.674, 0.0000, 115, 110, 104
L 2363.090, 1343.470, 0.0000, 2329.090, 1377.470, 0.0000, 205, 120, 45
L 2329.090, 1377.470, 0.0000, 2295.090, 1343.470, 0.0000, 205, 120, 45
L 2295.090, 1343.470, 0.0000, 2329.090, 1309.470, 0.0000, 205, 120, 45
L 2329.090, 1309.470, 0.0000, 2363.090, 1343.470, 0.0000, 205, 120, 45
L 2353.131, 1367.512, 0.0000, 2305.048, 1367.512, 0.0000, 155, 48, 36
L 2305.048, 1367.512, 0.0000, 2305.048, 1319.428, 0.0000, 155, 48, 36
L 2305.048, 1319.428, 0.0000, 2353.131, 1319.428, 0.0000, 155, 48, 36
L 2353.131, 1319.428, 0.0000, 2353.131, 1367.512, 0.0000, 155, 48, 36
L 2341.654, 1348.674, 0.0000, 2323.885, 1356.035, 0.0000, 115, 110, 104
L 2323.885, 1356.035, 0.0000, 2316.525, 1338.266, 0.0000, 115, 110, 104
L 2316.525, 1338.266, 0.0000, 2334.294, 1330.905, 0.0000, 115, 110, 104
L 2334.294, 1330.905, 0.0000, 2341.654, 1348.674, 0.0000, 115, 110, 104
L 2525.090, -557.780, 0.0000, 2525.090, -652.780, 0.0000, 205, 120, 45
L 2525.090, -557.780, 0.0000, 2620.090, -557.780, 0.0000, 205, 120, 45
L 2525.090, -557.780, 0.0000, 2525.090, -462.780, 0.0000, 205, 120, 45
L 2525.090, -557.780, 0.0000, 2430.090, -557.780, 0.0000, 205, 120, 45
L 2583.990, -557.780, 0.0000, 2525.090, -498.880, 0.0000, 205, 120, 45
L 2525.090, -498.880, 0.0000, 2466.190, -557.780, 0.0000, 205, 120, 45
L 2466.190, -557.780, 0.0000, 2525.090, -616.680, 0.0000, 205, 120, 45
L 2525.090, -616.680, 0.0000, 2583.990, -557.780, 0.0000, 205, 120, 45
L 236.8369, 465.7844, 0.0000, 236.5819, 448.9844, 0.0000, 116, 88, 56
L 236.5819, 448.9844, 0.0000, 247.2919, 448.9844, 0.0000, 116, 88, 56
L 247.2919, 448.9844, 0.0000, 247.0369, 465.7844, 0.0000, 116, 88, 56
L 247.0369, 465.7844, 0.0000, 236.8369, 465.7844, 0.0000, 116, 88, 56
L 239.3869, 465.7844, 0.0000, 238.8769, 475.3844, 0.0000, 116, 88, 56
L 244.4869, 465.7844, 0.0000, 245.2519, 475.3844, 0.0000, 116, 88, 56
L 245.8369, 443.2844, 0.0000, 245.0921, 445.7531, 0.0000, 116, 88, 56
L 245.0921, 445.7531, 0.0000, 243.1421, 447.2788, 0.0000, 116, 88, 56
L 243.1421, 447.2788, 0.0000, 240.7317, 447.2788, 0.0000, 116, 88, 56
L 240.7317, 447.2788, 0.0000, 238.7817, 445.7531, 0.0000, 116, 88, 56
L 238.7817, 445.7531, 0.0000, 238.0369, 443.2844, 0.0000, 116, 88, 56
L 238.0369, 443.2844, 0.0000, 238.7817, 440.8157, 0.0000, 116, 88, 56
L 238.7817, 440.8157, 0.0000, 240.7317, 439.2900, 0.0000, 116, 88, 56
L 240.7317, 439.2900, 0.0000, 243.1421, 439.2900, 0.0000, 116, 88, 56
L 243.1421, 439.2900, 0.0000, 245.0921, 440.8157, 0.0000, 116, 88, 56
L 245.0921, 440.8157, 0.0000, 245.8369, 443.2844, 0.0000, 116, 88, 56
L 236.8369, 440.8844, 0.0000, 238.9369, 435.4844, 0.0000, 116, 88, 56
L 238.9369, 435.4844, 0.0000, 244.9369, 435.4844, 0.0000, 116, 88, 56
L 244.9369, 435.4844, 0.0000, 247.0369, 440.8844, 0.0000, 116, 88, 56
L 247.0369, 440.8844, 0.0000, 236.8369, 440.8844, 0.0000, 116, 88, 56
L 247.0369, 437.2844, 0.0000, 250.9369, 442.0844, 0.0000, 116, 88, 56
L 236.8369, 460.9844, 0.0000, 247.0369, 462.1844, 0.0000, 116, 88, 56
L 247.7480, 456.1844, 0.0000, 249.0009, 458.3844, 0.0000, 116, 88, 56
L 249.0009, 458.3844, 0.0000, 250.3369, 460.5844, 0.0000, 116, 88, 56
L 250.3369, 460.5844, 0.0000, 251.6729, 462.7844, 0.0000, 116, 88, 56
L 251.6729, 462.7844, 0.0000, 252.9258, 464.9844, 0.0000, 116, 88, 56
L 252.9258, 464.9844, 0.0000, 254.0178, 467.1844, 0.0000, 116, 88, 56
L 254.0178, 467.1844, 0.0000, 254.8808, 469.3844, 0.0000, 116, 88, 56
L 637.4779, 530.6771, 0.0000, 637.2229, 513.8771, 0.0000, 116, 88, 56
L 637.2229, 513.8771, 0.0000, 647.9329, 513.8771, 0.0000, 116, 88, 56
L 647.9329, 513.8771, 0.0000, 647.6779, 530.6771, 0.0000, 116, 88, 56
L 647.6779, 530.6771, 0.0000, 637.4779, 530.6771, 0.0000, 116, 88, 56
L 640.0279, 530.6771, 0.0000, 639.5179, 540.2771, 0.0000, 116, 88, 56
L 645.1279, 530.6771, 0.0000, 645.8929, 540.2771, 0.0000, 116, 88, 56
L 646.4779, 508.1771, 0.0000, 645.7331, 510.6458, 0.0000, 116, 88, 56
L 645.7331, 510.6458, 0.0000, 643.7831, 512.1715, 0.0000, 116, 88, 56
L 643.7831, 512.1715, 0.0000, 641.3727, 512.1715, 0.0000, 116, 88, 56
L 641.3727, 512.1715, 0.0000, 639.4227, 510.6458, 0.0000, 116, 88, 56
L 639.4227, 510.6458, 0.0000, 638.6779, 508.1771, 0.0000, 116, 88, 56
L 638.6779, 508.1771, 0.0000, 639.4227, 505.7084, 0.0000, 116, 88, 56
L 639.4227, 505.7084, 0.0000, 641.3727, 504.1826, 0.0000, 116, 88, 56
L 641.3727, 504.1826, 0.0000, 643.7831, 504.1826, 0.0000, 116, 88, 56
L 643.7831, 504.1826, 0.0000, 645.7331, 505.7084, 0.0000, 116, 88, 56
L 645.7331, 505.7084, 0.0000, 646.4779, 508.1771, 0.0000, 116, 88, 56
L 637.4779, 505.7771, 0.0000, 639.5779, 500.3771, 0.0000, 116, 88, 56
L 639.5779, 500.3771, 0.0000, 645.5779, 500.3771, 0.0000, 116, 88, 56
L 645.5779, 500.3771, 0.0000, 647.6779, 505.7771, 0.0000, 116, 88, 56
L 647.6779, 505.7771, 0.0000, 637.4779, 505.7771, 0.0000, 116, 88, 56
L 647.6779, 502.1771, 0.0000, 651.5779, 506.9771, 0.0000, 116, 88, 56
L 637.4779, 525.8771, 0.0000, 647.6779, 527.0771, 0.0000, 116, 88, 56
L 648.3890, 521.0771, 0.0000, 649.6419, 523.2771, 0.0000, 116, 88, 56
L 649.6419, 523.2771, 0.0000, 650.9779, 525.4771, 0.0000, 116, 88, 56
L 650.9779, 525.4771, 0.0000, 652.3139, 527.6771, 0.0000, 116, 88, 56
L 652.3139, 527.6771, 0.0000, 653.5668, 529.8771, 0.0000, 116, 88, 56
L 653.5668, 529.8771, 0.0000, 654.6587, 532.0771, 0.0000, 116, 88, 56
L 654.6587, 532.0771, 0.0000, 655.5218, 534.2771, 0.0000, 116, 88, 56
L 441.5484, 450.1250, 0.0000, 441.2934, 433.3250, 0.0000, 116, 88, 56
L 441.2934, 433.3250, 0.0000, 452.0034, 433.3250, 0.0000, 116, 88, 56
